LOT,SPC_OPERATION,LOT_DATA_COLLECT_DATE,CHART_VALUE,CHART_WAFER,INCONTROL_FLAG,CHART_PT_STATUS,CHART_TYPE,SPC_CHART_SUBSET,CHART_TEST_NAME
W5015020B,187622,2025-02-05 22:53:44,-185.01100000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5015020B,187622,2025-02-05 22:53:44,-142.65741666666700,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5015020B,187622,2025-02-05 22:53:44,-107.81400000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5015020B,187622,2025-02-05 22:53:44,-185.01100000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5015040B,187622,2025-02-05 23:05:18,-106.27954666666700,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5015040B,187622,2025-02-05 23:05:18,-126.58480000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5015040B,187622,2025-02-05 23:05:18,-106.27954666666700,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5015040B,187622,2025-02-05 23:05:18,-80.14937000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5015040B,187622,2025-02-05 23:05:18,-106.27954666666700,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5015040B,187622,2025-02-05 23:05:18,-126.58480000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5015040B,187622,2025-02-05 23:05:18,-80.14937000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5015040B,187622,2025-02-05 23:05:20,-87.68070000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5015040B,187622,2025-02-05 23:05:20,-134.29800000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5015040B,187622,2025-02-05 23:05:20,-112.97618333333300,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5015040B,187622,2025-02-05 23:05:20,-87.68070000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5015040B,187622,2025-02-05 23:05:20,-134.29800000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5015040B,187622,2025-02-05 23:05:20,-87.68070000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5015040B,187622,2025-02-05 23:05:20,-134.29800000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5015040B,187622,2025-02-05 23:05:20,-112.97618333333300,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5015040B,187622,2025-02-05 23:05:20,-112.97618333333300,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5015030B,187622,2025-02-06 13:16:44,-8.77078708333333,,N,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5015030B,187622,2025-02-06 13:16:44,-34.58765000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5015030B,187622,2025-02-06 13:16:44,18.10353000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5015030B,187622,2025-02-06 13:16:44,-8.77078708333333,,N,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5015030B,187622,2025-02-06 13:16:44,-8.77078708333333,,N,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5015030B,187622,2025-02-06 13:16:44,-34.58765000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5015030B,187622,2025-02-06 13:16:44,18.10353000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5015030B,187622,2025-02-06 13:16:46,-11.71686583333330,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5015030B,187622,2025-02-06 13:16:46,-11.71686583333330,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5015030B,187622,2025-02-06 13:16:46,15.48920000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5015030B,187622,2025-02-06 13:16:46,-36.14530000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5015030B,187622,2025-02-06 13:16:46,15.48920000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5015030B,187622,2025-02-06 13:16:46,-36.14530000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5015030B,187622,2025-02-06 13:16:46,-11.71686583333330,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5015030B,187622,2025-02-06 13:16:46,15.48920000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5015030B,187622,2025-02-06 13:16:46,-36.14530000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-45.80840000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-57.51974615384620,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-45.80840000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-67.50520000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-57.51974615384620,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-67.50520000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-57.51974615384620,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-45.80840000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5015030,187622,2025-02-07 03:26:53,-67.50520000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 21:54:26,-116.52402400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5029530,187622,2025-02-09 21:54:26,-149.62560000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5029530,187622,2025-02-09 21:54:26,-116.52402400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5029530,187622,2025-02-09 21:54:26,-149.62560000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5029530,187622,2025-02-09 21:54:26,-80.95029000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5029530,187622,2025-02-09 21:54:26,-116.52402400000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5029530,187622,2025-02-09 21:54:26,-80.95029000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5029530,187622,2025-02-09 21:54:28,-122.04708400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5029530,187622,2025-02-09 21:54:28,-85.45500000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5029530,187622,2025-02-09 21:54:28,-154.79700000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5029530,187622,2025-02-09 21:54:28,-122.04708400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 21:54:28,-85.45500000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 21:54:28,-154.79700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 21:54:28,-122.04708400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 21:54:28,-85.45500000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 21:54:28,-154.79700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-117.30100000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-188.32700000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-151.17124000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-151.17124000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-117.30100000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-188.32700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-151.17124000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-117.30100000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5029530,187622,2025-02-09 22:44:02,-188.32700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W429941A,187622,2025-02-10 13:50:16,-40.75807833333330,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W429941A,187622,2025-02-10 13:50:16,-49.86578000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W429941A,187622,2025-02-10 13:50:16,-40.75807833333330,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W429941A,187622,2025-02-10 13:50:16,-49.86578000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W429941A,187622,2025-02-10 13:50:16,-19.01004000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W429941A,187622,2025-02-10 13:50:16,-40.75807833333330,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W429941A,187622,2025-02-10 13:50:16,-19.01004000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W429941A,187622,2025-02-10 13:50:18,-47.72740000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W429941A,187622,2025-02-10 13:50:18,-26.92970000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W429941A,187622,2025-02-10 13:50:18,-57.02970000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W429941A,187622,2025-02-10 13:50:18,-47.72740000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W429941A,187622,2025-02-10 13:50:18,-26.92970000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W429941A,187622,2025-02-10 13:50:18,-57.02970000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W429941A,187622,2025-02-10 13:50:18,-47.72740000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W429941A,187622,2025-02-10 13:50:18,-26.92970000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W429941A,187622,2025-02-10 13:50:18,-57.02970000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 08:57:46,-17.33267068000000,,N,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5029540,187622,2025-02-12 08:57:46,-61.04352000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5029540,187622,2025-02-12 08:57:46,-17.33267068000000,,N,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5029540,187622,2025-02-12 08:57:46,21.87074000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5029540,187622,2025-02-12 08:57:46,-17.33267068000000,,N,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5029540,187622,2025-02-12 08:57:46,-61.04352000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5029540,187622,2025-02-12 08:57:46,21.87074000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5029540,187622,2025-02-12 08:57:48,-20.01682084000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 08:57:48,-20.01682084000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5029540,187622,2025-02-12 08:57:48,22.36510000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5029540,187622,2025-02-12 08:57:48,-64.56510000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5029540,187622,2025-02-12 08:57:48,22.36510000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 08:57:48,-64.56510000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 08:57:48,-20.01682084000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 08:57:48,22.36510000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 08:57:48,-64.56510000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 09:42:51,-67.94540000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5029540,187622,2025-02-12 09:42:51,-67.94540000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 09:42:51,-30.15318720000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5029540,187622,2025-02-12 09:42:51,13.02730000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5029540,187622,2025-02-12 09:42:51,-30.15318720000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 09:42:51,13.02730000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 09:42:51,-30.15318720000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 09:42:51,13.02730000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5029540,187622,2025-02-12 09:42:51,-67.94540000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5031010,187622,2025-02-12 14:29:49,-66.17303000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5031010,187622,2025-02-12 14:29:49,-91.17001000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5031010,187622,2025-02-12 14:29:49,-50.91020000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5031010,187622,2025-02-12 14:29:49,-66.17303000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5031010,187622,2025-02-12 14:29:49,-66.17303000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5031010,187622,2025-02-12 14:29:49,-91.17001000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5031010,187622,2025-02-12 14:29:49,-50.91020000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5031010,187622,2025-02-12 14:29:51,-97.89690000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5031010,187622,2025-02-12 14:29:51,-72.14402000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5031010,187622,2025-02-12 14:29:51,-72.14402000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5031010,187622,2025-02-12 14:29:51,-56.08590000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5031010,187622,2025-02-12 14:29:51,-56.08590000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5031010,187622,2025-02-12 14:29:51,-97.89690000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5031010,187622,2025-02-12 14:29:51,-72.14402000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5031010,187622,2025-02-12 14:29:51,-56.08590000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5031010,187622,2025-02-12 14:29:51,-97.89690000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5031030,187622,2025-02-12 23:32:27,-125.83228000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5031030,187622,2025-02-12 23:32:27,-177.43520000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5031030,187622,2025-02-12 23:32:27,-125.83228000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5031030,187622,2025-02-12 23:32:27,-84.41405000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5031030,187622,2025-02-12 23:32:27,-125.83228000000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5031030,187622,2025-02-12 23:32:27,-177.43520000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5031030,187622,2025-02-12 23:32:27,-84.41405000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5031030,187622,2025-02-12 23:32:29,-131.08375600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5031030,187622,2025-02-12 23:32:29,-131.08375600000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5031030,187622,2025-02-12 23:32:29,-86.69090000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5031030,187622,2025-02-12 23:32:29,-182.81600000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5031030,187622,2025-02-12 23:32:29,-86.69090000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5031030,187622,2025-02-12 23:32:29,-182.81600000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5031030,187622,2025-02-12 23:32:29,-131.08375600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5031030,187622,2025-02-12 23:32:29,-86.69090000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5031030,187622,2025-02-12 23:32:29,-182.81600000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-16.10850000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-93.60830000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-59.61763200000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-59.61763200000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-16.10850000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-93.60830000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-59.61763200000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-16.10850000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 11:05:55,-93.60830000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 10:19:56,-55.34542652000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5039740,187622,2025-02-13 10:19:56,-91.49544000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5039740,187622,2025-02-13 10:19:56,-9.83071300000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5039740,187622,2025-02-13 10:19:56,-55.34542652000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5039740,187622,2025-02-13 10:19:56,-55.34542652000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5039740,187622,2025-02-13 10:19:56,-91.49544000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5039740,187622,2025-02-13 10:19:56,-9.83071300000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5039740,187622,2025-02-13 10:19:58,-95.35690000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 10:19:58,-11.68440000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5039740,187622,2025-02-13 10:19:58,-95.35690000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5039740,187622,2025-02-13 10:19:58,-57.70668400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 10:19:58,-11.68440000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 10:19:58,-57.70668400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5039740,187622,2025-02-13 10:19:58,-57.70668400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 10:19:58,-11.68440000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5039740,187622,2025-02-13 10:19:58,-95.35690000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 19:34:43,-55.46659280000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5049980,187622,2025-02-16 19:34:43,-74.20942000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5049980,187622,2025-02-16 19:34:43,-55.46659280000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5049980,187622,2025-02-16 19:34:43,-25.34467000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5049980,187622,2025-02-16 19:34:43,-25.34467000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5049980,187622,2025-02-16 19:34:43,-55.46659280000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5049980,187622,2025-02-16 19:34:43,-74.20942000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5039720,187622,2025-02-16 16:08:31,3.46849571024000,,N,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5039720,187622,2025-02-16 16:08:31,-24.56510000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5039720,187622,2025-02-16 16:08:31,27.99464000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5039720,187622,2025-02-16 16:08:31,3.46849571024000,,N,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5039720,187622,2025-02-16 16:08:31,3.46849571024000,,N,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5039720,187622,2025-02-16 16:08:31,-24.56510000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5039720,187622,2025-02-16 16:08:31,27.99464000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5039720,187622,2025-02-16 16:08:33,-1.63729356000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:08:33,-1.63729356000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5039720,187622,2025-02-16 16:08:33,22.26370000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5039720,187622,2025-02-16 16:08:33,-29.46290000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5039720,187622,2025-02-16 16:08:33,22.26370000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:08:33,-1.63729356000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:08:33,-29.46290000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:08:33,-29.46290000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:08:33,22.26370000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-54.73560000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-24.14862080000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-24.14862080000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-1.69503000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-1.69503000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-54.73560000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-24.14862080000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-1.69503000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5039720,187622,2025-02-16 16:57:28,-54.73560000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-60.53885200000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-29.70200000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-82.10080000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-60.53885200000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-29.70200000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-82.10080000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-60.53885200000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-29.70200000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 19:34:45,-82.10080000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-104.77400000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-86.02789600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-86.02789600000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-51.97580000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-51.97580000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-104.77400000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-86.02789600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-51.97580000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5049980,187622,2025-02-16 20:25:01,-104.77400000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5049970,187622,2025-02-17 04:39:34,-52.52300000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5049970,187622,2025-02-17 04:39:34,-116.20500000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5049970,187622,2025-02-17 04:39:34,-77.90675600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5049970,187622,2025-02-17 04:39:34,-77.90675600000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5049970,187622,2025-02-17 04:39:34,-52.52300000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5049970,187622,2025-02-17 04:39:34,-116.20500000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
